production_date,source_primal,planned_primal_kg,actual_primal_kg,status,shortfall_reason,data_source
2025-04-26,Pork Belly,297.19,304.58,completed,,synthetic
2025-04-26,Pork Loin,188.81,194.99,completed,,synthetic
2025-04-26,Pork Shoulder,89.16,90.71,completed,,synthetic
2025-04-26,Round,158.5,156.36,completed,,synthetic
2025-04-26,Shank,31.47,31.57,completed,,synthetic
2025-04-26,Striploin Whole,171.46,178.26,completed,,synthetic
2025-04-26,Tenderloin,20.84,21.29,completed,,synthetic
2025-04-26,Top Sirloin Butt,95.53,94.68,completed,,synthetic
2025-04-26,Wagyu Flat Iron,38.67,36.96,completed,,synthetic
2025-04-27,6X6 Frenched,30.05,29.16,completed,,synthetic
2025-04-27,Blade Eyes,425.29,412.24,completed,,synthetic
2025-04-27,Bone-in Ribeye,53.23,52.0,completed,,synthetic
2025-04-27,Brisket,57.69,58.98,completed,,synthetic
2025-04-27,Chuck Flat,179.4,179.52,completed,,synthetic
2025-04-27,Chuck Primal,358.57,371.99,completed,,synthetic
2025-04-27,Flank,44.58,45.97,completed,,synthetic
2025-04-27,Plate,35.66,35.6,completed,,synthetic
2025-04-27,Pork Belly,247.66,244.4,completed,,synthetic
2025-04-27,Pork Loin,157.34,161.19,completed,,synthetic
2025-04-27,Pork Shoulder,69.35,67.3,completed,,synthetic
2025-04-27,Round,137.45,104.27,partial,quality_hold,synthetic
2025-04-27,Shank,24.13,24.49,completed,,synthetic
2025-04-27,Striploin Whole,142.88,149.0,completed,,synthetic
2025-04-27,Tenderloin,15.05,15.9,completed,,synthetic
2025-04-27,Top Sirloin Butt,74.3,70.16,completed,,synthetic
2025-04-27,Wagyu Flat Iron,30.08,30.67,completed,,synthetic
2025-04-28,6X6 Frenched,24.04,24.12,completed,,synthetic
2025-04-28,Blade Eyes,335.79,350.08,completed,,synthetic
2025-04-28,Bone-in Ribeye,39.92,40.15,completed,,synthetic
2025-04-28,Brisket,41.96,43.38,completed,,synthetic
2025-04-28,Chuck Flat,152.22,151.8,completed,,synthetic
2025-04-28,Chuck Primal,290.73,299.46,completed,,synthetic
2025-04-28,Flank,33.43,31.52,completed,,synthetic
2025-04-28,Plate,25.47,25.56,completed,,synthetic
2025-04-28,Pork Belly,198.13,195.6,completed,,synthetic
2025-04-28,Pork Loin,125.87,128.26,completed,,synthetic
2025-04-28,Pork Shoulder,49.53,47.4,completed,,synthetic
2025-04-28,Round,116.4,119.95,completed,,synthetic
2025-04-28,Shank,16.78,16.52,completed,,synthetic
2025-04-28,Striploin Whole,114.31,118.55,completed,,synthetic
2025-04-28,Tenderloin,9.26,9.02,completed,,synthetic
2025-04-28,Top Sirloin Butt,53.07,53.64,completed,,synthetic
2025-04-28,Wagyu Flat Iron,21.48,20.92,completed,,synthetic
2025-04-29,6X6 Frenched,24.04,24.86,completed,,synthetic
2025-04-29,Blade Eyes,335.79,330.45,completed,,synthetic
2025-04-29,Bone-in Ribeye,39.92,39.31,completed,,synthetic
2025-04-29,Brisket,41.96,41.81,completed,,synthetic
2025-04-29,Chuck Flat,152.22,150.05,completed,,synthetic
2025-04-29,Chuck Primal,290.73,300.63,completed,,synthetic
2025-04-29,Flank,33.43,33.29,completed,,synthetic
2025-04-29,Plate,25.47,24.99,completed,,synthetic
2025-04-29,Pork Belly,198.13,191.89,completed,,synthetic
2025-04-29,Pork Loin,125.87,128.12,completed,,synthetic
2025-04-29,Pork Shoulder,49.53,46.36,completed,,synthetic
2025-04-29,Round,116.4,119.39,completed,,synthetic
2025-04-29,Shank,16.78,16.46,completed,,synthetic
2025-04-29,Striploin Whole,114.31,112.79,completed,,synthetic
2025-04-29,Tenderloin,9.26,8.83,completed,,synthetic
2025-04-29,Top Sirloin Butt,53.07,53.34,completed,,synthetic
2025-04-29,Wagyu Flat Iron,21.48,20.97,completed,,synthetic
2025-04-30,6X6 Frenched,24.04,23.25,completed,,synthetic
2025-04-30,Blade Eyes,335.79,333.21,completed,,synthetic
2025-04-30,Bone-in Ribeye,39.92,39.76,completed,,synthetic
2025-04-30,Brisket,41.96,42.11,completed,,synthetic
2025-04-30,Chuck Flat,152.22,157.53,completed,,synthetic
2025-04-30,Chuck Primal,290.73,291.97,completed,,synthetic
2025-04-30,Flank,33.43,34.25,completed,,synthetic
2025-04-30,Plate,25.47,25.44,completed,,synthetic
2025-04-30,Pork Belly,198.13,204.73,completed,,synthetic
2025-04-30,Pork Loin,125.87,132.09,completed,,synthetic
2025-04-30,Pork Shoulder,49.53,51.29,completed,,synthetic
2025-04-30,Round,116.4,119.81,completed,,synthetic
2025-04-30,Shank,16.78,16.65,completed,,synthetic
2025-04-30,Striploin Whole,114.31,111.47,completed,,synthetic
2025-04-30,Tenderloin,9.26,9.7,completed,,synthetic
2025-04-30,Top Sirloin Butt,53.07,54.91,completed,,synthetic
2025-04-30,Wagyu Flat Iron,21.48,21.72,completed,,synthetic
2025-05-01,6X6 Frenched,24.04,24.27,completed,,synthetic
2025-05-01,Blade Eyes,335.79,357.82,completed,,synthetic
2025-05-01,Bone-in Ribeye,39.92,40.12,completed,,synthetic
2025-05-01,Brisket,41.96,42.8,completed,,synthetic
2025-05-01,Chuck Flat,152.22,90.57,partial,quality_hold,synthetic
2025-05-01,Chuck Primal,290.73,302.39,completed,,synthetic
2025-05-01,Flank,33.43,33.56,completed,,synthetic
2025-05-01,Plate,25.47,25.61,completed,,synthetic
2025-05-01,Pork Belly,198.13,193.93,completed,,synthetic
2025-05-01,Pork Loin,125.87,124.66,completed,,synthetic
2025-05-01,Pork Shoulder,49.53,49.37,completed,,synthetic
2025-05-01,Round,116.4,119.52,completed,,synthetic
2025-05-01,Shank,16.78,16.61,completed,,synthetic
2025-05-01,Striploin Whole,114.31,111.48,completed,,synthetic
2025-05-01,Tenderloin,9.26,5.68,partial,equipment,synthetic
2025-05-01,Top Sirloin Butt,53.07,53.11,completed,,synthetic
2025-05-01,Wagyu Flat Iron,21.48,21.54,completed,,synthetic
2025-05-02,6X6 Frenched,30.05,30.24,completed,,synthetic
2025-05-02,Blade Eyes,425.29,425.61,completed,,synthetic
2025-05-02,Bone-in Ribeye,53.23,51.86,completed,,synthetic
2025-05-02,Brisket,57.69,57.49,completed,,synthetic
2025-05-02,Chuck Flat,179.4,178.11,completed,,synthetic
2025-05-02,Chuck Primal,358.57,349.51,completed,,synthetic
2025-05-02,Flank,44.58,43.68,completed,,synthetic
2025-05-02,Plate,35.66,0.0,cancelled,stock_short,synthetic
2025-05-02,Pork Belly,247.66,248.03,completed,,synthetic
2025-05-02,Pork Loin,157.34,146.46,completed,,synthetic
2025-05-02,Pork Shoulder,69.35,44.83,partial,labor_short,synthetic
2025-05-02,Round,137.45,0.0,cancelled,stock_short,synthetic
2025-05-02,Shank,24.13,23.04,completed,,synthetic
2025-05-02,Striploin Whole,142.88,142.23,completed,,synthetic
2025-05-02,Tenderloin,15.05,15.97,completed,,synthetic
2025-05-02,Top Sirloin Butt,74.3,75.6,completed,,synthetic
2025-05-02,Wagyu Flat Iron,30.08,14.05,partial,labor_short,synthetic
2025-05-03,6X6 Frenched,36.06,37.15,completed,,synthetic
2025-05-03,Blade Eyes,514.78,0.0,cancelled,stock_short,synthetic
2025-05-03,Bone-in Ribeye,66.54,44.11,partial,labor_short,synthetic
2025-05-03,Brisket,73.42,73.94,completed,,synthetic
2025-05-03,Chuck Flat,206.59,210.87,completed,,synthetic
2025-05-03,Chuck Primal,426.41,417.13,completed,,synthetic
2025-05-03,Flank,55.72,56.86,completed,,synthetic
2025-05-03,Plate,45.85,0.0,cancelled,stock_short,synthetic
2025-05-03,Pork Belly,297.19,293.11,completed,,synthetic
2025-05-03,Pork Loin,188.81,181.81,completed,,synthetic
2025-05-03,Pork Shoulder,89.16,93.71,completed,,synthetic
2025-05-03,Round,158.5,162.5,completed,,synthetic
2025-05-03,Shank,31.47,31.68,completed,,synthetic
2025-05-03,Striploin Whole,171.46,0.0,cancelled,stock_short,synthetic
2025-05-03,Tenderloin,20.84,20.74,completed,,synthetic
2025-05-03,Top Sirloin Butt,95.53,94.99,completed,,synthetic
2025-05-03,Wagyu Flat Iron,38.67,38.4,completed,,synthetic
2025-05-04,6X6 Frenched,30.05,30.67,completed,,synthetic
2025-05-04,Blade Eyes,425.29,0.0,cancelled,stock_short,synthetic
2025-05-04,Bone-in Ribeye,53.23,51.8,completed,,synthetic
2025-05-04,Brisket,57.69,57.93,completed,,synthetic
2025-05-04,Chuck Flat,179.4,175.27,completed,,synthetic
2025-05-04,Chuck Primal,358.57,338.37,completed,,synthetic
2025-05-04,Flank,44.58,44.19,completed,,synthetic
2025-05-04,Plate,35.66,0.0,cancelled,stock_short,synthetic
2025-05-04,Pork Belly,247.66,237.34,completed,,synthetic
2025-05-04,Pork Loin,157.34,160.33,completed,,synthetic
2025-05-04,Pork Shoulder,69.35,67.37,completed,,synthetic
2025-05-04,Round,137.45,136.12,completed,,synthetic
2025-05-04,Shank,24.13,24.76,completed,,synthetic
2025-05-04,Striploin Whole,142.88,0.0,cancelled,stock_short,synthetic
2025-05-04,Tenderloin,15.05,14.52,completed,,synthetic
2025-05-04,Top Sirloin Butt,74.3,57.88,partial,quality_hold,synthetic
2025-05-04,Wagyu Flat Iron,30.08,30.14,completed,,synthetic
2025-05-05,6X6 Frenched,24.04,24.52,completed,,synthetic
2025-05-05,Blade Eyes,335.79,0.0,cancelled,stock_short,synthetic
2025-05-05,Bone-in Ribeye,39.92,38.86,completed,,synthetic
2025-05-05,Brisket,41.96,41.3,completed,,synthetic
2025-05-05,Chuck Flat,152.22,149.22,completed,,synthetic
2025-05-05,Chuck Primal,290.73,296.49,completed,,synthetic
2025-05-05,Flank,33.43,33.11,completed,,synthetic
2025-05-05,Plate,25.47,26.86,completed,,synthetic
2025-05-05,Pork Belly,198.13,198.66,completed,,synthetic
2025-05-05,Pork Loin,125.87,131.18,completed,,synthetic
2025-05-05,Pork Shoulder,49.53,49.41,completed,,synthetic
2025-05-05,Round,116.4,121.16,completed,,synthetic
2025-05-05,Shank,16.78,16.66,completed,,synthetic
2025-05-05,Striploin Whole,114.31,116.53,completed,,synthetic
2025-05-05,Tenderloin,9.26,9.56,completed,,synthetic
2025-05-05,Top Sirloin Butt,53.07,53.03,completed,,synthetic
2025-05-05,Wagyu Flat Iron,21.48,21.17,completed,,synthetic
2025-05-06,6X6 Frenched,24.04,24.12,completed,,synthetic
2025-05-06,Blade Eyes,335.79,225.4,partial,labor_short,synthetic
2025-05-06,Bone-in Ribeye,39.92,38.63,completed,,synthetic
2025-05-06,Brisket,41.96,45.11,completed,,synthetic
2025-05-06,Chuck Flat,152.22,150.53,completed,,synthetic
2025-05-06,Chuck Primal,290.73,272.86,completed,,synthetic
2025-05-06,Flank,33.43,34.78,completed,,synthetic
2025-05-06,Plate,25.47,26.03,completed,,synthetic
2025-05-06,Pork Belly,198.13,200.24,completed,,synthetic
2025-05-06,Pork Loin,125.87,77.69,partial,quality_hold,synthetic
2025-05-06,Pork Shoulder,49.53,49.03,completed,,synthetic
2025-05-06,Round,116.4,109.4,completed,,synthetic
2025-05-06,Shank,16.78,16.28,completed,,synthetic
2025-05-06,Striploin Whole,114.31,112.28,completed,,synthetic
2025-05-06,Tenderloin,9.26,9.55,completed,,synthetic
2025-05-06,Top Sirloin Butt,53.07,53.24,completed,,synthetic
2025-05-06,Wagyu Flat Iron,21.48,20.71,completed,,synthetic
2025-05-07,6X6 Frenched,24.04,22.68,completed,,synthetic
2025-05-07,Blade Eyes,335.79,319.17,completed,,synthetic
2025-05-07,Bone-in Ribeye,39.92,38.74,completed,,synthetic
2025-05-07,Brisket,41.96,41.12,completed,,synthetic
2025-05-07,Chuck Flat,152.22,151.18,completed,,synthetic
2025-05-07,Chuck Primal,290.73,297.15,completed,,synthetic
2025-05-07,Flank,33.43,34.17,completed,,synthetic
2025-05-07,Plate,25.47,26.33,completed,,synthetic
2025-05-07,Pork Belly,198.13,203.89,completed,,synthetic
2025-05-07,Pork Loin,125.87,122.42,completed,,synthetic
2025-05-07,Pork Shoulder,49.53,50.26,completed,,synthetic
2025-05-07,Round,116.4,116.56,completed,,synthetic
2025-05-07,Shank,16.78,17.92,completed,,synthetic
2025-05-07,Striploin Whole,114.31,115.92,completed,,synthetic
2025-05-07,Tenderloin,9.26,8.64,completed,,synthetic
2025-05-07,Top Sirloin Butt,53.07,54.89,completed,,synthetic
2025-05-07,Wagyu Flat Iron,21.48,20.9,completed,,synthetic
2025-05-08,6X6 Frenched,24.04,14.32,partial,quality_hold,synthetic
2025-05-08,Blade Eyes,335.79,338.99,completed,,synthetic
2025-05-08,Bone-in Ribeye,39.92,40.31,completed,,synthetic
2025-05-08,Brisket,41.96,41.83,completed,,synthetic
2025-05-08,Chuck Flat,152.22,153.02,completed,,synthetic
2025-05-08,Chuck Primal,290.73,287.19,completed,,synthetic
2025-05-08,Flank,33.43,32.47,completed,,synthetic
2025-05-08,Plate,25.47,25.27,completed,,synthetic
2025-05-08,Pork Belly,198.13,193.9,completed,,synthetic
2025-05-08,Pork Loin,125.87,128.09,completed,,synthetic
2025-05-08,Pork Shoulder,49.53,46.74,completed,,synthetic
2025-05-08,Round,116.4,122.74,completed,,synthetic
2025-05-08,Shank,16.78,16.97,completed,,synthetic
2025-05-08,Striploin Whole,114.31,117.36,completed,,synthetic
2025-05-08,Tenderloin,9.26,9.01,completed,,synthetic
2025-05-08,Top Sirloin Butt,53.07,51.79,completed,,synthetic
2025-05-08,Wagyu Flat Iron,21.48,21.44,completed,,synthetic
2025-05-09,6X6 Frenched,30.05,29.45,completed,,synthetic
2025-05-09,Blade Eyes,425.29,280.13,partial,equipment,synthetic
2025-05-09,Bone-in Ribeye,53.23,50.52,completed,,synthetic
2025-05-09,Brisket,57.69,54.96,completed,,synthetic
2025-05-09,Chuck Flat,179.4,183.97,completed,,synthetic
2025-05-09,Chuck Primal,358.57,355.19,completed,,synthetic
2025-05-09,Flank,44.58,43.6,completed,,synthetic
2025-05-09,Plate,35.66,36.46,completed,,synthetic
2025-05-09,Pork Belly,247.66,251.29,completed,,synthetic
2025-05-09,Pork Loin,157.34,151.66,completed,,synthetic
2025-05-09,Pork Shoulder,69.35,72.38,completed,,synthetic
2025-05-09,Round,137.45,139.99,completed,,synthetic
2025-05-09,Shank,24.13,23.79,completed,,synthetic
2025-05-09,Striploin Whole,142.88,136.74,completed,,synthetic
2025-05-09,Tenderloin,15.05,14.77,completed,,synthetic
2025-05-09,Top Sirloin Butt,74.3,57.13,partial,quality_hold,synthetic
2025-05-09,Wagyu Flat Iron,30.08,30.66,completed,,synthetic
2025-05-10,6X6 Frenched,36.06,35.72,completed,,synthetic
2025-05-10,Blade Eyes,514.78,500.22,completed,,synthetic
2025-05-10,Bone-in Ribeye,66.54,68.5,completed,,synthetic
2025-05-10,Brisket,73.42,75.28,completed,,synthetic
2025-05-10,Chuck Flat,206.59,210.99,completed,,synthetic
2025-05-10,Chuck Primal,426.41,441.52,completed,,synthetic
2025-05-10,Flank,55.72,55.95,completed,,synthetic
2025-05-10,Plate,45.85,44.99,completed,,synthetic
2025-05-10,Pork Belly,297.19,303.76,completed,,synthetic
2025-05-10,Pork Loin,188.81,193.63,completed,,synthetic
2025-05-10,Pork Shoulder,89.16,86.27,completed,,synthetic
2025-05-10,Round,158.5,158.21,completed,,synthetic
2025-05-10,Shank,31.47,29.53,completed,,synthetic
2025-05-10,Striploin Whole,171.46,165.72,completed,,synthetic
2025-05-10,Tenderloin,20.84,20.54,completed,,synthetic
2025-05-10,Top Sirloin Butt,95.53,97.22,completed,,synthetic
2025-05-10,Wagyu Flat Iron,38.67,38.35,completed,,synthetic
2025-05-11,6X6 Frenched,30.05,30.16,completed,,synthetic
2025-05-11,Blade Eyes,425.29,0.0,cancelled,stock_short,synthetic
2025-05-11,Bone-in Ribeye,53.23,51.53,completed,,synthetic
2025-05-11,Brisket,57.69,58.64,completed,,synthetic
2025-05-11,Chuck Flat,179.4,176.42,completed,,synthetic
2025-05-11,Chuck Primal,358.57,361.26,completed,,synthetic
2025-05-11,Flank,44.58,0.0,cancelled,stock_short,synthetic
2025-05-11,Plate,35.66,34.98,completed,,synthetic
2025-05-11,Pork Belly,247.66,0.0,cancelled,stock_short,synthetic
2025-05-11,Pork Loin,157.34,158.73,completed,,synthetic
2025-05-11,Pork Shoulder,69.35,70.12,completed,,synthetic
2025-05-11,Round,137.45,138.71,completed,,synthetic
2025-05-11,Shank,24.13,23.98,completed,,synthetic
2025-05-11,Striploin Whole,142.88,136.29,completed,,synthetic
2025-05-11,Tenderloin,15.05,14.77,completed,,synthetic
2025-05-11,Top Sirloin Butt,74.3,77.15,completed,,synthetic
2025-05-11,Wagyu Flat Iron,30.08,30.65,completed,,synthetic
2025-05-12,6X6 Frenched,24.04,22.27,completed,,synthetic
2025-05-12,Blade Eyes,335.79,0.0,cancelled,stock_short,synthetic
2025-05-12,Bone-in Ribeye,39.92,40.77,completed,,synthetic
2025-05-12,Brisket,41.96,44.5,completed,,synthetic
2025-05-12,Chuck Flat,152.22,77.88,partial,labor_short,synthetic
2025-05-12,Chuck Primal,290.73,288.07,completed,,synthetic
2025-05-12,Flank,33.43,0.0,cancelled,stock_short,synthetic
2025-05-12,Plate,25.47,24.68,completed,,synthetic
2025-05-12,Pork Belly,198.13,0.0,cancelled,stock_short,synthetic
2025-05-12,Pork Loin,125.87,134.41,completed,,synthetic
2025-05-12,Pork Shoulder,49.53,51.53,completed,,synthetic
2025-05-12,Round,116.4,117.53,completed,,synthetic
2025-05-12,Shank,16.78,15.78,completed,,synthetic
2025-05-12,Striploin Whole,114.31,116.12,completed,,synthetic
2025-05-12,Tenderloin,9.26,9.37,completed,,synthetic
2025-05-12,Top Sirloin Butt,53.07,52.45,completed,,synthetic
2025-05-12,Wagyu Flat Iron,21.48,20.77,completed,,synthetic
2025-05-13,6X6 Frenched,24.04,23.08,completed,,synthetic
2025-05-13,Blade Eyes,335.79,337.79,completed,,synthetic
2025-05-13,Bone-in Ribeye,39.92,38.93,completed,,synthetic
2025-05-13,Brisket,41.96,39.52,completed,,synthetic
2025-05-13,Chuck Flat,152.22,151.5,completed,,synthetic
2025-05-13,Chuck Primal,290.73,282.3,completed,,synthetic
2025-05-13,Flank,33.43,0.0,cancelled,stock_short,synthetic
2025-05-13,Plate,25.47,15.16,partial,labor_short,synthetic
2025-05-13,Pork Belly,198.13,195.03,completed,,synthetic
2025-05-13,Pork Loin,125.87,72.22,partial,quality_hold,synthetic
2025-05-13,Pork Shoulder,49.53,47.77,completed,,synthetic
2025-05-13,Round,116.4,114.88,completed,,synthetic
2025-05-13,Shank,16.78,8.45,partial,quality_hold,synthetic
2025-05-13,Striploin Whole,114.31,114.8,completed,,synthetic
2025-05-13,Tenderloin,9.26,9.24,completed,,synthetic
2025-05-13,Top Sirloin Butt,53.07,51.75,completed,,synthetic
2025-05-13,Wagyu Flat Iron,21.48,20.93,completed,,synthetic
2025-05-14,6X6 Frenched,24.04,18.54,partial,equipment,synthetic
2025-05-14,Blade Eyes,335.79,336.2,completed,,synthetic
2025-05-14,Bone-in Ribeye,39.92,40.29,completed,,synthetic
2025-05-14,Brisket,41.96,42.31,completed,,synthetic
2025-05-14,Chuck Flat,152.22,152.11,completed,,synthetic
2025-05-14,Chuck Primal,290.73,207.8,partial,labor_short,synthetic
2025-05-14,Flank,33.43,0.0,cancelled,stock_short,synthetic
2025-05-14,Plate,25.47,26.4,completed,,synthetic
2025-05-14,Pork Belly,198.13,195.81,completed,,synthetic
2025-05-14,Pork Loin,125.87,129.79,completed,,synthetic
2025-05-14,Pork Shoulder,49.53,49.48,completed,,synthetic
2025-05-14,Round,116.4,113.23,completed,,synthetic
2025-05-14,Shank,16.78,16.33,completed,,synthetic
2025-05-14,Striploin Whole,114.31,110.28,completed,,synthetic
2025-05-14,Tenderloin,9.26,8.94,completed,,synthetic
2025-05-14,Top Sirloin Butt,53.07,55.43,completed,,synthetic
2025-05-14,Wagyu Flat Iron,21.48,21.44,completed,,synthetic
2025-05-15,6X6 Frenched,32.46,31.78,completed,,synthetic
2025-05-15,Blade Eyes,453.32,463.66,completed,,synthetic
2025-05-15,Bone-in Ribeye,53.89,52.53,completed,,synthetic
2025-05-15,Brisket,56.64,56.86,completed,,synthetic
2025-05-15,Chuck Flat,205.5,204.07,completed,,synthetic
2025-05-15,Chuck Primal,392.49,404.56,completed,,synthetic
2025-05-15,Flank,45.14,0.0,cancelled,stock_short,synthetic
2025-05-15,Plate,34.39,34.19,completed,,synthetic
2025-05-15,Pork Belly,267.47,264.85,completed,,synthetic
2025-05-15,Pork Loin,169.92,168.32,completed,,synthetic
2025-05-15,Pork Shoulder,66.87,66.76,completed,,synthetic
2025-05-15,Round,157.14,155.8,completed,,synthetic
2025-05-15,Shank,22.66,22.51,completed,,synthetic
2025-05-15,Striploin Whole,154.31,158.19,completed,,synthetic
2025-05-15,Tenderloin,12.51,12.66,completed,,synthetic
2025-05-15,Top Sirloin Butt,71.64,70.6,completed,,synthetic
2025-05-15,Wagyu Flat Iron,29.0,29.29,completed,,synthetic
2025-05-16,6X6 Frenched,51.09,53.34,completed,,synthetic
2025-05-16,Blade Eyes,722.99,436.16,partial,quality_hold,synthetic
2025-05-16,Bone-in Ribeye,90.49,91.17,completed,,synthetic
2025-05-16,Brisket,98.07,96.4,completed,,synthetic
2025-05-16,Chuck Flat,304.99,234.93,partial,equipment,synthetic
2025-05-16,Chuck Primal,609.57,608.01,completed,,synthetic
2025-05-16,Flank,75.78,77.07,completed,,synthetic
2025-05-16,Plate,60.63,58.6,completed,,synthetic
2025-05-16,Pork Belly,421.02,416.48,completed,,synthetic
2025-05-16,Pork Loin,267.47,264.46,completed,,synthetic
2025-05-16,Pork Shoulder,117.89,120.32,completed,,synthetic
2025-05-16,Round,233.67,233.11,completed,,synthetic
2025-05-16,Shank,41.01,42.53,completed,,synthetic
2025-05-16,Striploin Whole,242.9,254.0,completed,,synthetic
2025-05-16,Tenderloin,25.59,26.37,completed,,synthetic
2025-05-16,Top Sirloin Butt,126.31,128.55,completed,,synthetic
2025-05-16,Wagyu Flat Iron,51.13,52.9,completed,,synthetic
2025-05-17,6X6 Frenched,61.31,63.66,completed,,synthetic
2025-05-17,Blade Eyes,875.13,892.88,completed,,synthetic
2025-05-17,Bone-in Ribeye,113.11,110.77,completed,,synthetic
2025-05-17,Brisket,124.82,84.48,partial,quality_hold,synthetic
2025-05-17,Chuck Flat,351.2,350.03,completed,,synthetic
2025-05-17,Chuck Primal,724.89,761.97,completed,,synthetic
2025-05-17,Flank,94.73,93.28,completed,,synthetic
2025-05-17,Plate,77.95,80.29,completed,,synthetic
