po_id,source_primal,order_date,expected_arrival,quantity_kg,status,supplier,actual_arrival,received_kg,data_source
PO-20250331-00663,Chuck Flat,2025-03-29,2025-03-31,430.5,delivered,Northlake Beef Co.,2025-03-31,430.5,synthetic
PO-20250401-00664,Chuck Flat,2025-03-30,2025-04-01,42.0,delivered,Northlake Beef Co.,2025-04-01,42.0,synthetic
PO-20250403-00665,Chuck Flat,2025-04-01,2025-04-03,101.5,delivered,Northlake Beef Co.,2025-04-03,101.5,synthetic
PO-20250405-00666,Chuck Flat,2025-04-03,2025-04-05,140.0,delivered,Northlake Beef Co.,2025-04-05,140.0,synthetic
PO-20250407-00667,Chuck Flat,2025-04-05,2025-04-07,63.0,delivered,Northlake Beef Co.,2025-04-07,63.0,synthetic
PO-20250408-00668,Chuck Flat,2025-04-06,2025-04-08,7.0,delivered,Northlake Beef Co.,2025-04-08,7.0,synthetic
PO-20250409-00669,Chuck Flat,2025-04-07,2025-04-09,112.0,delivered,Northlake Beef Co.,2025-04-09,112.0,synthetic
PO-20250414-00670,Chuck Flat,2025-04-12,2025-04-14,185.5,delivered,Northlake Beef Co.,2025-04-14,185.5,synthetic
PO-20250415-00671,Chuck Flat,2025-04-13,2025-04-15,63.0,delivered,Northlake Beef Co.,2025-04-15,63.0,synthetic
PO-20250423-00672,Chuck Flat,2025-04-21,2025-04-23,808.5,delivered,Northlake Beef Co.,2025-04-23,808.5,synthetic
PO-20250426-00673,Chuck Flat,2025-04-24,2025-04-26,87.5,delivered,Northlake Beef Co.,2025-04-26,87.5,synthetic
PO-20250428-00674,Chuck Flat,2025-04-26,2025-04-28,105.0,delivered,Northlake Beef Co.,2025-04-28,105.0,synthetic
PO-20250430-00675,Chuck Flat,2025-04-28,2025-04-30,7.0,delivered,Northlake Beef Co.,2025-04-30,7.0,synthetic
PO-20250501-00676,Chuck Flat,2025-04-29,2025-05-01,77.0,delivered,Northlake Beef Co.,2025-05-01,77.0,synthetic
PO-20250507-00677,Chuck Flat,2025-05-05,2025-05-07,707.0,delivered,Northlake Beef Co.,2025-05-07,707.0,synthetic
PO-20250508-00678,Chuck Flat,2025-05-06,2025-05-08,63.0,delivered,Northlake Beef Co.,2025-05-08,63.0,synthetic
PO-20250509-00679,Chuck Flat,2025-05-07,2025-05-09,17.5,delivered,Northlake Beef Co.,2025-05-09,17.5,synthetic
PO-20250512-00680,Chuck Flat,2025-05-10,2025-05-12,308.0,delivered,Northlake Beef Co.,2025-05-12,308.0,synthetic
PO-20250516-00681,Chuck Flat,2025-05-14,2025-05-16,339.5,delivered,Northlake Beef Co.,2025-05-16,339.5,synthetic
PO-20250517-00682,Chuck Flat,2025-05-15,2025-05-17,55.25,short_shipped,Northlake Beef Co.,2025-05-17,45.5,synthetic
PO-20250520-00683,Chuck Flat,2025-05-18,2025-05-20,287.0,delivered,Northlake Beef Co.,2025-05-20,287.0,synthetic
PO-20250526-00684,Chuck Flat,2025-05-24,2025-05-26,647.5,delivered,Northlake Beef Co.,2025-05-26,647.5,synthetic
PO-20250527-00685,Chuck Flat,2025-05-25,2025-05-27,59.5,delivered,Northlake Beef Co.,2025-05-27,59.5,synthetic
PO-20250528-00686,Chuck Flat,2025-05-26,2025-05-28,52.5,delivered,Northlake Beef Co.,2025-05-28,52.5,synthetic
PO-20250530-00687,Chuck Flat,2025-05-28,2025-05-30,10.5,delivered,Northlake Beef Co.,2025-05-30,10.5,synthetic
PO-20250531-00688,Chuck Flat,2025-05-29,2025-05-31,84.0,delivered,Northlake Beef Co.,2025-05-31,84.0,synthetic
PO-20250602-00689,Chuck Flat,2025-05-31,2025-06-02,224.0,delivered,Northlake Beef Co.,2025-06-02,224.0,synthetic
PO-20250603-00690,Chuck Flat,2025-06-01,2025-06-03,73.5,delivered,Northlake Beef Co.,2025-06-03,73.5,synthetic
PO-20250606-00691,Chuck Flat,2025-06-04,2025-06-06,73.5,delivered,Northlake Beef Co.,2025-06-06,73.5,synthetic
PO-20250609-00692,Chuck Flat,2025-06-07,2025-06-09,311.5,delivered,Northlake Beef Co.,2025-06-09,311.5,synthetic
PO-20250610-00693,Chuck Flat,2025-06-08,2025-06-10,7.0,delivered,Northlake Beef Co.,2025-06-10,7.0,synthetic
PO-20250611-00694,Chuck Flat,2025-06-09,2025-06-11,66.5,delivered,Northlake Beef Co.,2025-06-11,66.5,synthetic
PO-20250613-00695,Chuck Flat,2025-06-11,2025-06-13,18.56,short_shipped,Northlake Beef Co.,2025-06-13,14.0,synthetic
PO-20250614-00696,Chuck Flat,2025-06-12,2025-06-14,49.0,delivered,Northlake Beef Co.,2025-06-14,49.0,synthetic
PO-20250616-00697,Chuck Flat,2025-06-14,2025-06-16,164.5,delivered,Northlake Beef Co.,2025-06-16,164.5,synthetic
PO-20250617-00698,Chuck Flat,2025-06-15,2025-06-17,77.0,delivered,Northlake Beef Co.,2025-06-17,77.0,synthetic
PO-20250618-00699,Chuck Flat,2025-06-16,2025-06-18,70.0,delivered,Northlake Beef Co.,2025-06-18,70.0,synthetic
PO-20250620-00700,Chuck Flat,2025-06-18,2025-06-20,31.5,delivered,Northlake Beef Co.,2025-06-20,31.5,synthetic
PO-20250624-00701,Chuck Flat,2025-06-21,2025-06-23,847.0,delivered,Northlake Beef Co.,2025-06-24,847.0,synthetic
PO-20250627-00702,Chuck Flat,2025-06-25,2025-06-27,122.5,delivered,Northlake Beef Co.,2025-06-27,122.5,synthetic
PO-20250628-00703,Chuck Flat,2025-06-26,2025-06-28,7.0,delivered,Northlake Beef Co.,2025-06-28,7.0,synthetic
PO-20250630-00704,Chuck Flat,2025-06-28,2025-06-30,266.0,delivered,Northlake Beef Co.,2025-06-30,266.0,synthetic
PO-20250704-00705,Chuck Flat,2025-07-02,2025-07-04,31.5,delivered,Northlake Beef Co.,2025-07-04,31.5,synthetic
PO-20250707-00706,Chuck Flat,2025-07-05,2025-07-07,339.5,delivered,Northlake Beef Co.,2025-07-07,339.5,synthetic
PO-20250709-00707,Chuck Flat,2025-07-07,2025-07-09,21.0,delivered,Northlake Beef Co.,2025-07-09,21.0,synthetic
PO-20250710-00708,Chuck Flat,2025-07-08,2025-07-10,112.0,delivered,Northlake Beef Co.,2025-07-10,112.0,synthetic
PO-20250714-00709,Chuck Flat,2025-07-12,2025-07-14,434.0,delivered,Northlake Beef Co.,2025-07-14,434.0,synthetic
PO-20250716-00710,Chuck Flat,2025-07-14,2025-07-16,31.5,delivered,Northlake Beef Co.,2025-07-16,31.5,synthetic
PO-20250718-00711,Chuck Flat,2025-07-16,2025-07-18,24.5,delivered,Northlake Beef Co.,2025-07-18,24.5,synthetic
PO-20250719-00712,Chuck Flat,2025-07-17,2025-07-19,56.0,delivered,Northlake Beef Co.,2025-07-19,56.0,synthetic
PO-20250721-00713,Chuck Flat,2025-07-19,2025-07-21,283.5,delivered,Northlake Beef Co.,2025-07-21,283.5,synthetic
PO-20250722-00714,Chuck Flat,2025-07-19,2025-07-21,24.5,delivered,Northlake Beef Co.,2025-07-22,24.5,synthetic
PO-20250725-00715,Chuck Flat,2025-07-23,2025-07-25,49.0,delivered,Northlake Beef Co.,2025-07-25,49.0,synthetic
PO-20250726-00716,Chuck Flat,2025-07-24,2025-07-26,56.0,delivered,Northlake Beef Co.,2025-07-26,56.0,synthetic
PO-20250728-00717,Chuck Flat,2025-07-26,2025-07-28,182.0,delivered,Northlake Beef Co.,2025-07-28,182.0,synthetic
PO-20250729-00718,Chuck Flat,2025-07-27,2025-07-29,136.5,delivered,Northlake Beef Co.,2025-07-29,136.5,synthetic
PO-20250731-00719,Chuck Flat,2025-07-29,2025-07-31,31.5,delivered,Northlake Beef Co.,2025-07-31,31.5,synthetic
PO-20250801-00720,Chuck Flat,2025-07-30,2025-08-01,17.5,delivered,Northlake Beef Co.,2025-08-01,17.5,synthetic
PO-20250804-00721,Chuck Flat,2025-08-02,2025-08-04,234.5,delivered,Northlake Beef Co.,2025-08-04,234.5,synthetic
PO-20250805-00722,Chuck Flat,2025-08-03,2025-08-05,101.5,delivered,Northlake Beef Co.,2025-08-05,101.5,synthetic
PO-20250808-00723,Chuck Flat,2025-08-06,2025-08-08,21.0,delivered,Northlake Beef Co.,2025-08-08,21.0,synthetic
PO-20250811-00724,Chuck Flat,2025-08-09,2025-08-11,203.0,delivered,Northlake Beef Co.,2025-08-11,203.0,synthetic
PO-20250812-00725,Chuck Flat,2025-08-10,2025-08-12,49.0,delivered,Northlake Beef Co.,2025-08-12,49.0,synthetic
PO-20250814-00726,Chuck Flat,2025-08-12,2025-08-14,24.5,delivered,Northlake Beef Co.,2025-08-14,24.5,synthetic
PO-20250815-00727,Chuck Flat,2025-08-13,2025-08-15,31.5,delivered,Northlake Beef Co.,2025-08-15,31.5,synthetic
PO-20250816-00728,Chuck Flat,2025-08-14,2025-08-16,56.0,delivered,Northlake Beef Co.,2025-08-16,56.0,synthetic
PO-20250818-00729,Chuck Flat,2025-08-14,2025-08-16,234.5,delivered,Northlake Beef Co.,2025-08-18,234.5,synthetic
PO-20250819-00730,Chuck Flat,2025-08-17,2025-08-19,98.0,delivered,Northlake Beef Co.,2025-08-19,98.0,synthetic
PO-20250821-00731,Chuck Flat,2025-08-19,2025-08-21,73.5,delivered,Northlake Beef Co.,2025-08-21,73.5,synthetic
PO-20250823-00732,Chuck Flat,2025-08-21,2025-08-23,66.5,delivered,Northlake Beef Co.,2025-08-23,66.5,synthetic
PO-20250825-00733,Chuck Flat,2025-08-23,2025-08-25,227.5,delivered,Northlake Beef Co.,2025-08-25,227.5,synthetic
PO-20250826-00734,Chuck Flat,2025-08-24,2025-08-26,91.0,delivered,Northlake Beef Co.,2025-08-26,91.0,synthetic
PO-20250828-00735,Chuck Flat,2025-08-26,2025-08-28,42.0,delivered,Northlake Beef Co.,2025-08-28,42.0,synthetic
PO-20250829-00736,Chuck Flat,2025-08-27,2025-08-29,31.5,delivered,Northlake Beef Co.,2025-08-29,31.5,synthetic
PO-20250902-00737,Chuck Flat,2025-08-31,2025-09-02,283.5,delivered,Northlake Beef Co.,2025-09-02,283.5,synthetic
PO-20250903-00738,Chuck Flat,2025-09-01,2025-09-03,31.5,delivered,Northlake Beef Co.,2025-09-03,31.5,synthetic
PO-20250904-00739,Chuck Flat,2025-09-02,2025-09-04,10.5,delivered,Northlake Beef Co.,2025-09-04,10.5,synthetic
PO-20250905-00740,Chuck Flat,2025-09-03,2025-09-05,45.5,delivered,Northlake Beef Co.,2025-09-05,45.5,synthetic
PO-20250908-00741,Chuck Flat,2025-09-06,2025-09-08,294.0,delivered,Northlake Beef Co.,2025-09-08,294.0,synthetic
PO-20250909-00742,Chuck Flat,2025-09-07,2025-09-09,31.5,delivered,Northlake Beef Co.,2025-09-09,31.5,synthetic
PO-20250911-00743,Chuck Flat,2025-09-09,2025-09-11,7.0,delivered,Northlake Beef Co.,2025-09-11,7.0,synthetic
PO-20250912-00744,Chuck Flat,2025-09-07,2025-09-09,56.0,delivered,Northlake Beef Co.,2025-09-12,56.0,synthetic
PO-20250913-00745,Chuck Flat,2025-09-11,2025-09-13,14.0,delivered,Northlake Beef Co.,2025-09-13,14.0,synthetic
PO-20250915-00746,Chuck Flat,2025-09-13,2025-09-15,182.0,delivered,Northlake Beef Co.,2025-09-15,182.0,synthetic
PO-20250918-00747,Chuck Flat,2025-09-15,2025-09-17,140.0,delivered,Northlake Beef Co.,2025-09-18,140.0,synthetic
PO-20250922-00748,Chuck Flat,2025-09-20,2025-09-22,94.5,delivered,Northlake Beef Co.,2025-09-22,94.5,synthetic
PO-20250924-00749,Chuck Flat,2025-09-22,2025-09-24,63.0,delivered,Northlake Beef Co.,2025-09-24,63.0,synthetic
PO-20250926-00750,Chuck Flat,2025-09-24,2025-09-26,108.5,delivered,Northlake Beef Co.,2025-09-26,108.5,synthetic
PO-20250927-00751,Chuck Flat,2025-09-25,2025-09-27,49.0,delivered,Northlake Beef Co.,2025-09-27,49.0,synthetic
PO-20251002-00752,Chuck Flat,2025-09-30,2025-10-02,665.0,delivered,Northlake Beef Co.,2025-10-02,665.0,synthetic
PO-20251006-00753,Chuck Flat,2025-10-04,2025-10-06,360.5,delivered,Northlake Beef Co.,2025-10-06,360.5,synthetic
PO-20251007-00754,Chuck Flat,2025-10-05,2025-10-07,143.5,delivered,Northlake Beef Co.,2025-10-07,143.5,synthetic
PO-20251008-00755,Chuck Flat,2025-10-06,2025-10-08,35.0,delivered,Northlake Beef Co.,2025-10-08,35.0,synthetic
PO-20251011-00756,Chuck Flat,2025-10-09,2025-10-11,31.5,delivered,Northlake Beef Co.,2025-10-11,31.5,synthetic
PO-20251014-00757,Chuck Flat,2025-10-12,2025-10-14,360.5,delivered,Northlake Beef Co.,2025-10-14,360.5,synthetic
PO-20251017-00758,Chuck Flat,2025-10-15,2025-10-17,108.5,delivered,Northlake Beef Co.,2025-10-17,108.5,synthetic
PO-20251020-00759,Chuck Flat,2025-10-18,2025-10-20,283.5,delivered,Northlake Beef Co.,2025-10-20,283.5,synthetic
PO-20251022-00760,Chuck Flat,2025-10-20,2025-10-22,105.0,delivered,Northlake Beef Co.,2025-10-22,105.0,synthetic
PO-20251024-00761,Chuck Flat,2025-10-22,2025-10-24,63.0,delivered,Northlake Beef Co.,2025-10-24,63.0,synthetic
PO-20251025-00762,Chuck Flat,2025-10-23,2025-10-25,21.0,delivered,Northlake Beef Co.,2025-10-25,21.0,synthetic
PO-20251027-00763,Chuck Flat,2025-10-25,2025-10-27,225.74,short_shipped,Northlake Beef Co.,2025-10-27,178.5,synthetic
PO-20251028-00764,Chuck Flat,2025-10-26,2025-10-28,14.0,delivered,Northlake Beef Co.,2025-10-28,14.0,synthetic
PO-20251030-00765,Chuck Flat,2025-10-28,2025-10-30,45.5,delivered,Northlake Beef Co.,2025-10-30,45.5,synthetic
PO-20251101-00766,Chuck Flat,2025-10-30,2025-11-01,115.5,delivered,Northlake Beef Co.,2025-11-01,115.5,synthetic
PO-20251103-00767,Chuck Flat,2025-11-01,2025-11-03,206.5,delivered,Northlake Beef Co.,2025-11-03,206.5,synthetic
PO-20251105-00768,Chuck Flat,2025-11-03,2025-11-05,45.5,delivered,Northlake Beef Co.,2025-11-05,45.5,synthetic
PO-20251107-00769,Chuck Flat,2025-11-04,2025-11-06,77.0,delivered,Northlake Beef Co.,2025-11-07,77.0,synthetic
PO-20251114-00770,Chuck Flat,2025-11-12,2025-11-14,693.0,delivered,Northlake Beef Co.,2025-11-14,693.0,synthetic
PO-20251115-00771,Chuck Flat,2025-11-13,2025-11-15,105.0,delivered,Northlake Beef Co.,2025-11-15,105.0,synthetic
PO-20251117-00772,Chuck Flat,2025-11-15,2025-11-17,150.5,delivered,Northlake Beef Co.,2025-11-17,150.5,synthetic
PO-20251118-00773,Chuck Flat,2025-11-16,2025-11-18,35.0,delivered,Northlake Beef Co.,2025-11-18,35.0,synthetic
PO-20251120-00774,Chuck Flat,2025-11-18,2025-11-20,31.5,delivered,Northlake Beef Co.,2025-11-20,31.5,synthetic
PO-20251125-00775,Chuck Flat,2025-11-23,2025-11-25,728.0,delivered,Northlake Beef Co.,2025-11-25,728.0,synthetic
PO-20251126-00776,Chuck Flat,2025-11-23,2025-11-25,7.0,delivered,Northlake Beef Co.,2025-11-26,7.0,synthetic
PO-20251127-00777,Chuck Flat,2025-11-22,2025-11-24,3.5,delivered,Northlake Beef Co.,2025-11-27,3.5,synthetic
PO-20251129-00778,Chuck Flat,2025-11-27,2025-11-29,45.5,delivered,Northlake Beef Co.,2025-11-29,45.5,synthetic
PO-20251201-00779,Chuck Flat,2025-11-27,2025-11-29,154.0,delivered,Northlake Beef Co.,2025-12-01,154.0,synthetic
PO-20251202-00780,Chuck Flat,2025-11-30,2025-12-02,14.0,delivered,Northlake Beef Co.,2025-12-02,14.0,synthetic
PO-20251208-00781,Chuck Flat,2025-12-06,2025-12-08,756.0,delivered,Northlake Beef Co.,2025-12-08,756.0,synthetic
PO-20251209-00782,Chuck Flat,2025-12-04,2025-12-06,105.0,delivered,Northlake Beef Co.,2025-12-09,105.0,synthetic
PO-20251211-00783,Chuck Flat,2025-12-09,2025-12-11,35.0,delivered,Northlake Beef Co.,2025-12-11,35.0,synthetic
PO-20251213-00784,Chuck Flat,2025-12-08,2025-12-10,14.0,delivered,Northlake Beef Co.,2025-12-13,14.0,synthetic
PO-20251215-00785,Chuck Flat,2025-12-13,2025-12-15,175.0,delivered,Northlake Beef Co.,2025-12-15,175.0,synthetic
PO-20251216-00786,Chuck Flat,2025-12-14,2025-12-16,3.5,delivered,Northlake Beef Co.,2025-12-16,3.5,synthetic
PO-20251217-00787,Chuck Flat,2025-12-15,2025-12-17,10.5,delivered,Northlake Beef Co.,2025-12-17,10.5,synthetic
PO-20251218-00788,Chuck Flat,2025-12-14,2025-12-16,122.5,delivered,Northlake Beef Co.,2025-12-18,122.5,synthetic
PO-20251222-00789,Chuck Flat,2025-12-20,2025-12-22,339.5,delivered,Northlake Beef Co.,2025-12-22,339.5,synthetic
PO-20251223-00790,Chuck Flat,2025-12-21,2025-12-23,91.0,delivered,Northlake Beef Co.,2025-12-23,91.0,synthetic
PO-20251224-00791,Chuck Flat,2025-12-22,2025-12-24,24.5,delivered,Northlake Beef Co.,2025-12-24,24.5,synthetic
PO-20251227-00792,Chuck Flat,2025-12-25,2025-12-27,10.5,delivered,Northlake Beef Co.,2025-12-27,10.5,synthetic
PO-20251229-00793,Chuck Flat,2025-12-27,2025-12-29,315.0,delivered,Northlake Beef Co.,2025-12-29,315.0,synthetic
PO-20251231-00794,Chuck Flat,2025-12-29,2025-12-31,70.0,delivered,Northlake Beef Co.,2025-12-31,70.0,synthetic
PO-20250106-00795,Chuck Primal,2025-01-04,2025-01-06,290.5,delivered,Northlake Beef Co.,2025-01-06,290.5,synthetic
PO-20250107-00796,Chuck Primal,2025-01-05,2025-01-07,77.0,delivered,Northlake Beef Co.,2025-01-07,77.0,synthetic
PO-20250108-00797,Chuck Primal,2025-01-06,2025-01-08,80.5,delivered,Northlake Beef Co.,2025-01-08,80.5,synthetic
PO-20250109-00798,Chuck Primal,2025-01-07,2025-01-09,49.0,delivered,Northlake Beef Co.,2025-01-09,49.0,synthetic
PO-20250113-00799,Chuck Primal,2025-01-11,2025-01-13,374.5,delivered,Northlake Beef Co.,2025-01-13,374.5,synthetic
PO-20250115-00800,Chuck Primal,2025-01-13,2025-01-15,3.5,delivered,Northlake Beef Co.,2025-01-15,3.5,synthetic
PO-20250116-00801,Chuck Primal,2025-01-11,2025-01-13,21.0,delivered,Northlake Beef Co.,2025-01-16,21.0,synthetic
PO-20250117-00802,Chuck Primal,2025-01-15,2025-01-17,80.5,delivered,Northlake Beef Co.,2025-01-17,80.5,synthetic
PO-20250118-00803,Chuck Primal,2025-01-16,2025-01-18,7.0,delivered,Northlake Beef Co.,2025-01-18,7.0,synthetic
PO-20250120-00804,Chuck Primal,2025-01-18,2025-01-20,444.5,delivered,Northlake Beef Co.,2025-01-20,444.5,synthetic
PO-20250122-00805,Chuck Primal,2025-01-20,2025-01-22,17.5,delivered,Northlake Beef Co.,2025-01-22,17.5,synthetic
PO-20250123-00806,Chuck Primal,2025-01-21,2025-01-23,28.0,delivered,Northlake Beef Co.,2025-01-23,28.0,synthetic
PO-20250128-00807,Chuck Primal,2025-01-26,2025-01-28,756.0,delivered,Northlake Beef Co.,2025-01-28,756.0,synthetic
PO-20250130-00808,Chuck Primal,2025-01-28,2025-01-30,31.5,delivered,Northlake Beef Co.,2025-01-30,31.5,synthetic
PO-20250201-00809,Chuck Primal,2025-01-30,2025-02-01,102.58,short_shipped,Northlake Beef Co.,2025-02-01,77.0,synthetic
PO-20250203-00810,Chuck Primal,2025-02-01,2025-02-03,406.0,delivered,Northlake Beef Co.,2025-02-03,406.0,synthetic
PO-20250205-00811,Chuck Primal,2025-02-03,2025-02-05,46.0,short_shipped,Northlake Beef Co.,2025-02-05,38.5,synthetic
PO-20250206-00812,Chuck Primal,2025-02-04,2025-02-06,21.0,delivered,Northlake Beef Co.,2025-02-06,21.0,synthetic
PO-20250207-00813,Chuck Primal,2025-02-05,2025-02-07,17.5,delivered,Northlake Beef Co.,2025-02-07,17.5,synthetic
PO-20250210-00814,Chuck Primal,2025-02-08,2025-02-10,332.5,delivered,Northlake Beef Co.,2025-02-10,332.5,synthetic
PO-20250211-00815,Chuck Primal,2025-02-09,2025-02-11,80.5,delivered,Northlake Beef Co.,2025-02-11,80.5,synthetic
PO-20250212-00816,Chuck Primal,2025-02-10,2025-02-12,133.0,delivered,Northlake Beef Co.,2025-02-12,133.0,synthetic
PO-20250215-00817,Chuck Primal,2025-02-13,2025-02-15,108.5,delivered,Northlake Beef Co.,2025-02-15,108.5,synthetic
PO-20250218-00818,Chuck Primal,2025-02-16,2025-02-18,584.5,delivered,Northlake Beef Co.,2025-02-18,584.5,synthetic
PO-20250220-00819,Chuck Primal,2025-02-18,2025-02-20,164.5,delivered,Northlake Beef Co.,2025-02-20,164.5,synthetic
PO-20250222-00820,Chuck Primal,2025-02-20,2025-02-22,108.5,delivered,Northlake Beef Co.,2025-02-22,108.5,synthetic
PO-20250224-00821,Chuck Primal,2025-02-22,2025-02-24,427.0,delivered,Northlake Beef Co.,2025-02-24,427.0,synthetic
PO-20250226-00822,Chuck Primal,2025-02-24,2025-02-26,129.5,delivered,Northlake Beef Co.,2025-02-26,129.5,synthetic
PO-20250303-00823,Chuck Primal,2025-03-01,2025-03-03,857.5,delivered,Northlake Beef Co.,2025-03-03,857.5,synthetic
PO-20250305-00824,Chuck Primal,2025-03-03,2025-03-05,28.0,delivered,Northlake Beef Co.,2025-03-05,28.0,synthetic
PO-20250307-00825,Chuck Primal,2025-03-05,2025-03-07,42.0,delivered,Northlake Beef Co.,2025-03-07,42.0,synthetic
PO-20250310-00826,Chuck Primal,2025-03-08,2025-03-10,290.5,delivered,Northlake Beef Co.,2025-03-10,290.5,synthetic
PO-20250311-00827,Chuck Primal,2025-03-09,2025-03-11,108.5,delivered,Northlake Beef Co.,2025-03-11,108.5,synthetic
PO-20250313-00828,Chuck Primal,2025-03-11,2025-03-13,28.0,delivered,Northlake Beef Co.,2025-03-13,28.0,synthetic
PO-20250314-00829,Chuck Primal,2025-03-12,2025-03-14,17.5,delivered,Northlake Beef Co.,2025-03-14,17.5,synthetic
PO-20250317-00830,Chuck Primal,2025-03-15,2025-03-17,283.5,delivered,Northlake Beef Co.,2025-03-17,283.5,synthetic
PO-20250319-00831,Chuck Primal,2025-03-17,2025-03-19,157.5,delivered,Northlake Beef Co.,2025-03-19,157.5,synthetic
PO-20250322-00832,Chuck Primal,2025-03-20,2025-03-22,18.69,short_shipped,Northlake Beef Co.,2025-03-22,14.0,synthetic
PO-20250324-00833,Chuck Primal,2025-03-22,2025-03-24,458.5,delivered,Northlake Beef Co.,2025-03-24,458.5,synthetic
PO-20250326-00834,Chuck Primal,2025-03-23,2025-03-25,7.0,delivered,Northlake Beef Co.,2025-03-26,7.0,synthetic
PO-20250327-00835,Chuck Primal,2025-03-22,2025-03-24,35.0,delivered,Northlake Beef Co.,2025-03-27,35.0,synthetic
PO-20250329-00836,Chuck Primal,2025-03-27,2025-03-29,66.5,delivered,Northlake Beef Co.,2025-03-29,66.5,synthetic
PO-20250331-00837,Chuck Primal,2025-03-29,2025-03-31,385.0,delivered,Northlake Beef Co.,2025-03-31,385.0,synthetic
PO-20250403-00838,Chuck Primal,2025-03-29,2025-03-31,14.0,delivered,Northlake Beef Co.,2025-04-03,14.0,synthetic
PO-20250404-00839,Chuck Primal,2025-04-02,2025-04-04,147.0,delivered,Northlake Beef Co.,2025-04-04,147.0,synthetic
PO-20250407-00840,Chuck Primal,2025-04-05,2025-04-07,413.0,delivered,Northlake Beef Co.,2025-04-07,413.0,synthetic
PO-20250408-00841,Chuck Primal,2025-04-06,2025-04-08,56.0,delivered,Northlake Beef Co.,2025-04-08,56.0,synthetic
PO-20250409-00842,Chuck Primal,2025-04-07,2025-04-09,94.5,delivered,Northlake Beef Co.,2025-04-09,94.5,synthetic
PO-20250414-00843,Chuck Primal,2025-04-12,2025-04-14,434.0,delivered,Northlake Beef Co.,2025-04-14,434.0,synthetic
PO-20250415-00844,Chuck Primal,2025-04-13,2025-04-15,108.5,delivered,Northlake Beef Co.,2025-04-15,108.5,synthetic
PO-20250421-00845,Chuck Primal,2025-04-19,2025-04-21,731.5,delivered,Northlake Beef Co.,2025-04-21,731.5,synthetic
PO-20250423-00846,Chuck Primal,2025-04-21,2025-04-23,66.5,delivered,Northlake Beef Co.,2025-04-23,66.5,synthetic
PO-20250424-00847,Chuck Primal,2025-04-22,2025-04-24,73.5,delivered,Northlake Beef Co.,2025-04-24,73.5,synthetic
PO-20250426-00848,Chuck Primal,2025-04-24,2025-04-26,7.0,delivered,Northlake Beef Co.,2025-04-26,7.0,synthetic
PO-20250428-00849,Chuck Primal,2025-04-26,2025-04-28,273.0,delivered,Northlake Beef Co.,2025-04-28,273.0,synthetic
PO-20250429-00850,Chuck Primal,2025-04-27,2025-04-29,112.42,short_shipped,Northlake Beef Co.,2025-04-29,91.0,synthetic
PO-20250430-00851,Chuck Primal,2025-04-28,2025-04-30,45.5,delivered,Northlake Beef Co.,2025-04-30,45.5,synthetic
PO-20250503-00852,Chuck Primal,2025-05-01,2025-05-03,7.0,delivered,Northlake Beef Co.,2025-05-03,7.0,synthetic
PO-20250505-00853,Chuck Primal,2025-05-03,2025-05-05,486.5,delivered,Northlake Beef Co.,2025-05-05,486.5,synthetic
PO-20250508-00854,Chuck Primal,2025-05-06,2025-05-08,154.0,delivered,Northlake Beef Co.,2025-05-08,154.0,synthetic
PO-20250510-00855,Chuck Primal,2025-05-08,2025-05-10,66.5,delivered,Northlake Beef Co.,2025-05-10,66.5,synthetic
